date,pair,open_trades
2022-04-18,GBPAUD,14
2022-04-18,GBPNZD,5
2022-04-18,GBPJPY,39
2022-04-18,CADJPY,37
2022-04-18,EURJPY,21
2022-04-18,USDSEK,2
2022-04-18,EURAUD,5
2022-04-18,USDJPY,16
2022-04-18,XAGUSD,15
2022-04-18,CHFJPY,16
2022-04-18,EURSEK,2
2022-04-18,NZDUSD,2
2022-04-18,EURCHF,1
2022-04-18,GBPCHF,1
2022-04-18,USDNOK,1
2022-04-19,XAUUSD,93
2022-04-19,AUDJPY,18
2022-04-19,NZDJPY,30
2022-04-19,GBPAUD,14
2022-04-19,GBPNZD,5
2022-04-19,GBPJPY,39
2022-04-19,CADJPY,37
2022-04-19,EURJPY,21
2022-04-19,USDSEK,2
2022-04-19,EURAUD,5
2022-04-19,USDJPY,16
2022-04-19,XAGUSD,15
2022-04-19,CHFJPY,16
2022-04-19,EURSEK,2
2022-04-19,NZDUSD,2
2022-04-19,EURCHF,1
2022-04-19,GBPCHF,1
2022-04-19,USDNOK,1
2022-04-20,XAUUSD,93
2022-04-20,AUDJPY,18
2022-04-20,NZDJPY,30
2022-04-20,GBPAUD,14
2022-04-20,GBPNZD,5
2022-04-20,GBPJPY,39
2022-04-20,CADJPY,37
2022-04-20,EURJPY,21
2022-04-20,USDSEK,2
2022-04-20,EURAUD,5
2022-04-20,USDJPY,16
2022-04-20,XAGUSD,15
2022-04-20,CHFJPY,16
2022-04-20,EURSEK,2
2022-04-20,NZDUSD,2
2022-04-20,EURCHF,1
2022-04-20,GBPCHF,1
2022-04-20,USDNOK,1
2022-04-21,XAUUSD,93
2022-04-21,AUDJPY,18
2022-04-21,NZDJPY,30
2022-04-21,GBPAUD,14
2022-04-21,GBPNZD,5
2022-04-21,GBPJPY,39
2022-04-21,CADJPY,37
2022-04-21,EURJPY,21
2022-04-21,USDSEK,2
2022-04-21,EURAUD,5
2022-04-21,USDJPY,16
2022-04-21,XAGUSD,15
2022-04-21,CHFJPY,16
2022-04-21,EURSEK,2
2022-04-21,NZDUSD,2
2022-04-21,EURCHF,1
2022-04-21,GBPCHF,1
2022-04-21,USDNOK,1
2022-04-22,XAUUSD,93
2022-04-22,AUDJPY,17
2022-04-22,NZDJPY,28
2022-04-22,GBPAUD,14
2022-04-22,GBPNZD,5
2022-04-22,GBPJPY,37
2022-04-22,CADJPY,36
2022-04-22,EURJPY,19
2022-04-22,USDSEK,2
2022-04-22,EURAUD,5
2022-04-22,USDJPY,16
2022-04-22,XAGUSD,14
2022-04-22,CHFJPY,16
2022-04-22,EURSEK,2
2022-04-22,NZDUSD,2
2022-04-22,EURCHF,1
2022-04-22,GBPCHF,1
2022-04-22,USDNOK,1
2022-04-25,XAUUSD,98
2022-04-25,NZDJPY,26
2022-04-25,AUDJPY,15
2022-04-25,GBPAUD,14
2022-04-25,GBPNZD,5
2022-04-25,GBPJPY,41
2022-04-25,CADJPY,37
2022-04-25,EURJPY,17
2022-04-25,USDSEK,2
2022-04-25,EURAUD,5
2022-04-25,USDJPY,20
2022-04-25,CHFJPY,23
2022-04-25,XAGUSD,10
2022-04-25,EURSEK,2
2022-04-25,NZDUSD,2
2022-04-25,EURCHF,1
2022-04-25,GBPCHF,1
2022-04-25,USDNOK,2
2022-04-26,XAUUSD,97
2022-04-26,NZDJPY,25
2022-04-26,AUDJPY,14
2022-04-26,GBPAUD,14
2022-04-26,GBPNZD,5
2022-04-26,GBPJPY,41
2022-04-26,CADJPY,37
2022-04-26,EURJPY,17
2022-04-26,USDSEK,2
2022-04-26,EURAUD,5
2022-04-26,USDJPY,20
2022-04-26,CHFJPY,23
2022-04-26,XAGUSD,10
2022-04-26,EURSEK,2
2022-04-26,NZDUSD,2
2022-04-26,EURCHF,1
2022-04-26,GBPCHF,1
2022-04-26,USDNOK,2
2022-04-27,XAUUSD,97
2022-04-27,NZDJPY,25
2022-04-27,AUDJPY,14
2022-04-27,GBPAUD,14
2022-04-27,GBPNZD,5
2022-04-27,GBPJPY,41
2022-04-27,CADJPY,37
2022-04-27,EURJPY,17
2022-04-27,USDSEK,2
2022-04-27,EURAUD,5
2022-04-27,USDJPY,20
2022-04-27,CHFJPY,23
2022-04-27,XAGUSD,10
2022-04-27,EURSEK,2
2022-04-27,NZDUSD,2
2022-04-27,EURCHF,1
2022-04-27,GBPCHF,1
2022-04-27,USDNOK,2
2022-04-28,XAUUSD,97
2022-04-28,NZDJPY,25
2022-04-28,AUDJPY,14
2022-04-28,GBPAUD,14
2022-04-28,GBPNZD,5
2022-04-28,GBPJPY,41
2022-04-28,CADJPY,37
2022-04-28,EURJPY,17
2022-04-28,USDSEK,2
2022-04-28,EURAUD,5
2022-04-28,USDJPY,20
2022-04-28,CHFJPY,23
2022-04-28,XAGUSD,10
2022-04-28,EURSEK,2
2022-04-28,NZDUSD,2
2022-04-28,EURCHF,1
2022-04-28,GBPCHF,1
2022-04-28,USDNOK,2
2022-04-29,XAUUSD,97
2022-04-29,NZDJPY,23
2022-04-29,AUDJPY,14
2022-04-29,GBPAUD,14
2022-04-29,GBPNZD,5
2022-04-29,GBPJPY,39
2022-04-29,CADJPY,37
2022-04-29,EURJPY,15
2022-04-29,USDSEK,2
2022-04-29,EURAUD,5
2022-04-29,USDJPY,20
2022-04-29,CHFJPY,23
2022-04-29,XAGUSD,10
2022-04-29,EURSEK,2
2022-04-29,NZDUSD,2
2022-04-29,EURCHF,1
2022-04-29,GBPCHF,1
2022-04-29,USDNOK,2
2022-05-02,XAUUSD,104
2022-05-02,AUDJPY,11
2022-05-02,NZDJPY,23
2022-05-02,GBPAUD,14
2022-05-02,GBPNZD,5
2022-05-02,GBPJPY,42
2022-05-02,CADJPY,39
2022-05-02,USDSEK,2
2022-05-02,EURJPY,14
2022-05-02,EURAUD,5
2022-05-02,USDJPY,20
2022-05-02,CHFJPY,25
2022-05-02,XAGUSD,8
2022-05-02,EURSEK,2
2022-05-02,NZDUSD,2
2022-05-02,EURCHF,1
2022-05-02,GBPCHF,1
2022-05-02,USDNOK,2
2022-05-02,EURGBP,1
2022-05-03,XAUUSD,103
2022-05-03,AUDJPY,10
2022-05-03,NZDJPY,22
2022-05-03,GBPAUD,14
2022-05-03,GBPNZD,5
2022-05-03,GBPJPY,42
2022-05-03,CADJPY,39
2022-05-03,USDSEK,2
2022-05-03,EURJPY,14
2022-05-03,EURAUD,5
2022-05-03,USDJPY,20
2022-05-03,CHFJPY,25
2022-05-03,XAGUSD,8
2022-05-03,EURSEK,2
2022-05-03,NZDUSD,2
2022-05-03,EURCHF,1
2022-05-03,GBPCHF,1
2022-05-03,USDNOK,2
2022-05-03,EURGBP,1
2022-05-04,XAUUSD,103
2022-05-04,AUDJPY,10
2022-05-04,NZDJPY,22
2022-05-04,GBPAUD,14
2022-05-04,GBPNZD,5
2022-05-04,GBPJPY,42
2022-05-04,CADJPY,39
2022-05-04,USDSEK,2
2022-05-04,EURJPY,14
2022-05-04,EURAUD,5
2022-05-04,USDJPY,20
2022-05-04,CHFJPY,25
2022-05-04,XAGUSD,8
2022-05-04,EURSEK,2
2022-05-04,NZDUSD,2
2022-05-04,EURCHF,1
2022-05-04,GBPCHF,1
2022-05-04,USDNOK,2
2022-05-04,EURGBP,1
2022-05-05,XAUUSD,103
2022-05-05,AUDJPY,10
2022-05-05,NZDJPY,22
2022-05-05,GBPAUD,14
2022-05-05,GBPNZD,5
2022-05-05,GBPJPY,42
2022-05-05,CADJPY,39
2022-05-05,USDSEK,2
2022-05-05,EURJPY,14
2022-05-05,EURAUD,5
2022-05-05,USDJPY,20
2022-05-05,CHFJPY,25
2022-05-05,XAGUSD,8
2022-05-05,EURSEK,2
2022-05-05,NZDUSD,2
2022-05-05,EURCHF,1
2022-05-05,GBPCHF,1
2022-05-05,USDNOK,2
2022-05-05,EURGBP,1
2022-05-06,XAUUSD,103
2022-05-06,AUDJPY,10
2022-05-06,NZDJPY,21
2022-05-06,GBPAUD,14
2022-05-06,GBPNZD,5
2022-05-06,GBPJPY,41
2022-05-06,CADJPY,39
2022-05-06,USDSEK,2
2022-05-06,EURJPY,13
2022-05-06,EURAUD,5
2022-05-06,USDJPY,20
2022-05-06,CHFJPY,25
2022-05-06,XAGUSD,8
2022-05-06,EURSEK,2
2022-05-06,NZDUSD,2
2022-05-06,EURCHF,1
2022-05-06,GBPCHF,1
2022-05-06,USDNOK,2
2022-05-06,EURGBP,1
2022-05-09,XAUUSD,107
2022-05-09,AUDJPY,8
2022-05-09,NZDJPY,18
2022-05-09,GBPAUD,14
2022-05-09,GBPNZD,5
2022-05-09,GBPJPY,45
2022-05-09,CADJPY,40
2022-05-09,USDSEK,2
2022-05-09,EURAUD,5
2022-05-09,USDJPY,18
2022-05-09,CHFJPY,27
2022-05-09,XAGUSD,8
2022-05-09,EURJPY,14
2022-05-09,EURSEK,2
2022-05-09,NZDUSD,2
2022-05-09,EURCHF,1
2022-05-09,GBPCHF,1
2022-05-09,USDNOK,2
2022-05-09,EURGBP,1
2022-05-09,GBPCAD,1
2022-05-10,XAUUSD,106
2022-05-10,AUDJPY,7
2022-05-10,NZDJPY,17
2022-05-10,GBPAUD,14
2022-05-10,GBPNZD,5
2022-05-10,GBPJPY,45
2022-05-10,CADJPY,40
2022-05-10,USDSEK,2
2022-05-10,EURAUD,5
2022-05-10,USDJPY,18
2022-05-10,CHFJPY,27
2022-05-10,XAGUSD,8
2022-05-10,EURJPY,14
2022-05-10,EURSEK,2
2022-05-10,NZDUSD,2
2022-05-10,EURCHF,1
2022-05-10,GBPCHF,1
2022-05-10,USDNOK,2
2022-05-10,EURGBP,1
2022-05-10,GBPCAD,1
2022-05-11,XAUUSD,106
2022-05-11,AUDJPY,7
2022-05-11,NZDJPY,17
2022-05-11,GBPAUD,14
2022-05-11,GBPNZD,5
2022-05-11,GBPJPY,45
2022-05-11,CADJPY,40
2022-05-11,USDSEK,2
2022-05-11,EURAUD,5
2022-05-11,USDJPY,18
2022-05-11,CHFJPY,27
2022-05-11,XAGUSD,8
2022-05-11,EURJPY,14
2022-05-11,EURSEK,2
2022-05-11,NZDUSD,2
2022-05-11,EURCHF,1
2022-05-11,GBPCHF,1
2022-05-11,USDNOK,2
2022-05-11,EURGBP,1
2022-05-11,GBPCAD,1
2022-05-12,XAUUSD,106
2022-05-12,AUDJPY,7
2022-05-12,NZDJPY,17
2022-05-12,GBPAUD,14
2022-05-12,GBPNZD,5
2022-05-12,GBPJPY,45
2022-05-12,CADJPY,40
2022-05-12,USDSEK,2
2022-05-12,EURAUD,5
2022-05-12,USDJPY,18
2022-05-12,CHFJPY,27
2022-05-12,XAGUSD,8
2022-05-12,EURJPY,14
2022-05-12,EURSEK,2
2022-05-12,NZDUSD,2
2022-05-12,EURCHF,1
2022-05-12,GBPCHF,1
2022-05-12,USDNOK,2
2022-05-12,EURGBP,1
2022-05-12,GBPCAD,1
2022-05-13,XAUUSD,106
2022-05-13,AUDJPY,7
2022-05-13,NZDJPY,17
2022-05-13,GBPAUD,14
2022-05-13,GBPNZD,5
2022-05-13,GBPJPY,45
2022-05-13,CADJPY,40
2022-05-13,USDSEK,2
2022-05-13,EURAUD,5
2022-05-13,USDJPY,18
2022-05-13,CHFJPY,27
2022-05-13,XAGUSD,8
2022-05-13,EURJPY,14
2022-05-13,EURSEK,2
2022-05-13,NZDUSD,2
2022-05-13,EURCHF,1
2022-05-13,GBPCHF,1
2022-05-13,USDNOK,2
2022-05-13,EURGBP,1
2022-05-13,GBPCAD,1
2022-05-16,XAUUSD,110
2022-05-16,NZDJPY,12
2022-05-16,AUDJPY,5
2022-05-16,GBPAUD,14
2022-05-16,GBPNZD,5
2022-05-16,GBPJPY,46
2022-05-16,CADJPY,39
2022-05-16,USDSEK,4
2022-05-16,EURAUD,6
2022-05-16,USDJPY,17
2022-05-16,CHFJPY,29
2022-05-16,EURJPY,18
2022-05-16,XAGUSD,6
2022-05-16,EURSEK,2
2022-05-16,NZDUSD,2
2022-05-16,EURCHF,1
2022-05-16,GBPCHF,1
2022-05-16,USDNOK,2
2022-05-16,EURGBP,1
2022-05-16,GBPCAD,1
2022-05-17,XAUUSD,109
2022-05-17,NZDJPY,11
2022-05-17,AUDJPY,4
2022-05-17,GBPAUD,14
2022-05-17,GBPNZD,5
2022-05-17,GBPJPY,46
2022-05-17,CADJPY,39
2022-05-17,USDSEK,4
2022-05-17,EURAUD,6
2022-05-17,USDJPY,17
2022-05-17,CHFJPY,29
2022-05-17,EURJPY,18
2022-05-17,XAGUSD,6
2022-05-17,EURSEK,2
2022-05-17,NZDUSD,2
2022-05-17,EURCHF,1
2022-05-17,GBPCHF,1
2022-05-17,USDNOK,2
2022-05-17,EURGBP,1
2022-05-17,GBPCAD,1
2022-05-18,XAUUSD,109
2022-05-18,NZDJPY,11
2022-05-18,AUDJPY,4
2022-05-18,GBPAUD,14
2022-05-18,GBPNZD,5
2022-05-18,GBPJPY,46
2022-05-18,CADJPY,39
2022-05-18,USDSEK,4
2022-05-18,EURAUD,6
2022-05-18,USDJPY,17
2022-05-18,CHFJPY,29
2022-05-18,EURJPY,18
2022-05-18,XAGUSD,6
2022-05-18,EURSEK,2
2022-05-18,NZDUSD,2
2022-05-18,EURCHF,1
2022-05-18,GBPCHF,1
2022-05-18,USDNOK,2
2022-05-18,EURGBP,1
2022-05-18,GBPCAD,1
2022-05-19,XAUUSD,109
2022-05-19,NZDJPY,11
2022-05-19,AUDJPY,4
2022-05-19,GBPAUD,14
2022-05-19,GBPNZD,5
2022-05-19,GBPJPY,46
2022-05-19,CADJPY,39
2022-05-19,USDSEK,4
2022-05-19,EURAUD,6
2022-05-19,USDJPY,17
2022-05-19,CHFJPY,29
2022-05-19,EURJPY,18
2022-05-19,XAGUSD,6
2022-05-19,EURSEK,2
2022-05-19,NZDUSD,2
2022-05-19,EURCHF,1
2022-05-19,GBPCHF,1
2022-05-19,USDNOK,2
2022-05-19,EURGBP,1
2022-05-19,GBPCAD,1
2022-05-20,XAUUSD,109
2022-05-20,NZDJPY,11
2022-05-20,AUDJPY,4
2022-05-20,GBPAUD,14
2022-05-20,GBPNZD,5
2022-05-20,GBPJPY,46
2022-05-20,CADJPY,39
2022-05-20,USDSEK,4
2022-05-20,EURAUD,6
2022-05-20,USDJPY,17
2022-05-20,CHFJPY,29
2022-05-20,EURJPY,18
2022-05-20,XAGUSD,6
2022-05-20,EURSEK,2
2022-05-20,NZDUSD,2
2022-05-20,EURCHF,1
2022-05-20,GBPCHF,1
2022-05-20,USDNOK,2
2022-05-20,EURGBP,1
2022-05-20,GBPCAD,1
2022-05-23,XAUUSD,108
2022-05-23,NZDJPY,11
2022-05-23,AUDJPY,4
2022-05-23,GBPAUD,14
2022-05-23,GBPNZD,5
2022-05-23,GBPJPY,45
2022-05-23,CADJPY,38
2022-05-23,USDSEK,4
2022-05-23,EURAUD,6
2022-05-23,USDJPY,16
2022-05-23,CHFJPY,26
2022-05-23,EURJPY,18
2022-05-23,XAGUSD,4
2022-05-23,EURSEK,2
2022-05-23,NZDUSD,2
2022-05-23,EURCHF,1
2022-05-23,GBPCHF,1
2022-05-23,USDNOK,2
2022-05-23,EURGBP,1
2022-05-23,GBPCAD,1
2022-05-24,XAUUSD,113
2022-05-24,AUDJPY,2
2022-05-24,GBPAUD,14
2022-05-24,GBPNZD,5
2022-05-24,GBPJPY,45
2022-05-24,CADJPY,37
2022-05-24,USDSEK,4
2022-05-24,EURAUD,6
2022-05-24,USDJPY,20
2022-05-24,NZDJPY,10
2022-05-24,CHFJPY,31
2022-05-24,EURJPY,21
2022-05-24,EURSEK,2
2022-05-24,NZDUSD,2
2022-05-24,EURCHF,1
2022-05-24,GBPCHF,1
2022-05-24,USDNOK,2
2022-05-24,EURGBP,1
2022-05-24,GBPCAD,1
2022-05-24,XAGUSD,3
2022-05-25,XAUUSD,112
2022-05-25,AUDJPY,2
2022-05-25,GBPAUD,14
2022-05-25,GBPNZD,5
2022-05-25,GBPJPY,45
2022-05-25,CADJPY,37
2022-05-25,USDSEK,4
2022-05-25,EURAUD,6
2022-05-25,USDJPY,19
2022-05-25,NZDJPY,10
2022-05-25,CHFJPY,30
2022-05-25,EURJPY,21
2022-05-25,EURSEK,2
2022-05-25,NZDUSD,2
2022-05-25,EURCHF,1
2022-05-25,GBPCHF,1
2022-05-25,USDNOK,2
2022-05-25,EURGBP,1
2022-05-25,GBPCAD,1
2022-05-25,XAGUSD,3
2022-05-26,XAUUSD,112
2022-05-26,AUDJPY,2
2022-05-26,GBPAUD,14
2022-05-26,GBPNZD,5
2022-05-26,GBPJPY,45
2022-05-26,CADJPY,37
2022-05-26,USDSEK,4
2022-05-26,EURAUD,6
2022-05-26,USDJPY,19
2022-05-26,NZDJPY,10
2022-05-26,CHFJPY,30
2022-05-26,EURJPY,21
2022-05-26,EURSEK,2
2022-05-26,NZDUSD,2
2022-05-26,EURCHF,1
2022-05-26,GBPCHF,1
2022-05-26,USDNOK,2
2022-05-26,EURGBP,1
2022-05-26,GBPCAD,1
2022-05-26,XAGUSD,3
2022-05-27,XAUUSD,112
2022-05-27,AUDJPY,2
2022-05-27,GBPAUD,14
2022-05-27,GBPNZD,5
2022-05-27,GBPJPY,45
2022-05-27,CADJPY,37
2022-05-27,USDSEK,4
2022-05-27,EURAUD,6
2022-05-27,USDJPY,19
2022-05-27,NZDJPY,10
2022-05-27,CHFJPY,30
2022-05-27,EURJPY,21
2022-05-27,EURSEK,2
2022-05-27,NZDUSD,2
2022-05-27,EURCHF,1
2022-05-27,GBPCHF,1
2022-05-27,USDNOK,2
2022-05-27,EURGBP,1
2022-05-27,GBPCAD,1
2022-05-27,XAGUSD,3
2022-05-30,XAUUSD,112
2022-05-30,AUDJPY,2
2022-05-30,GBPAUD,14
2022-05-30,GBPNZD,5
2022-05-30,GBPJPY,44
2022-05-30,CADJPY,37
2022-05-30,USDSEK,4
2022-05-30,EURAUD,6
2022-05-30,USDJPY,19
2022-05-30,NZDJPY,10
2022-05-30,CHFJPY,28
2022-05-30,EURJPY,21
2022-05-30,EURSEK,2
2022-05-30,NZDUSD,2
2022-05-30,EURCHF,1
2022-05-30,GBPCHF,1
2022-05-30,USDNOK,2
2022-05-30,EURGBP,1
2022-05-30,XAGUSD,1
2022-05-31,XAUUSD,113
2022-05-31,AUDJPY,1
2022-05-31,GBPAUD,13
2022-05-31,GBPNZD,5
2022-05-31,GBPJPY,44
2022-05-31,CADJPY,40
2022-05-31,USDSEK,4
2022-05-31,EURAUD,6
2022-05-31,USDJPY,17
2022-05-31,NZDJPY,9
2022-05-31,CHFJPY,32
2022-05-31,EURJPY,26
2022-05-31,EURSEK,2
2022-05-31,NZDUSD,2
2022-05-31,EURCHF,1
2022-05-31,GBPCHF,1
2022-05-31,USDNOK,2
2022-05-31,EURGBP,1
2022-05-31,XAGUSD,2
2022-06-01,XAUUSD,113
2022-06-01,AUDJPY,1
2022-06-01,GBPAUD,13
2022-06-01,GBPNZD,5
2022-06-01,GBPJPY,43
2022-06-01,CADJPY,39
2022-06-01,USDSEK,4
2022-06-01,EURAUD,6
2022-06-01,USDJPY,17
2022-06-01,NZDJPY,9
2022-06-01,CHFJPY,31
2022-06-01,EURJPY,26
2022-06-01,EURSEK,2
2022-06-01,NZDUSD,2
2022-06-01,EURCHF,1
2022-06-01,GBPCHF,1
2022-06-01,USDNOK,2
2022-06-01,EURGBP,1
2022-06-01,XAGUSD,2
2022-06-02,XAUUSD,113
2022-06-02,AUDJPY,1
2022-06-02,GBPAUD,13
2022-06-02,GBPNZD,5
2022-06-02,GBPJPY,43
2022-06-02,CADJPY,39
2022-06-02,USDSEK,4
2022-06-02,EURAUD,6
2022-06-02,USDJPY,17
2022-06-02,NZDJPY,9
2022-06-02,CHFJPY,31
2022-06-02,EURJPY,26
2022-06-02,EURSEK,2
2022-06-02,NZDUSD,2
2022-06-02,EURCHF,1
2022-06-02,GBPCHF,1
2022-06-02,USDNOK,2
2022-06-02,EURGBP,1
2022-06-02,XAGUSD,2
2022-06-03,XAUUSD,113
2022-06-03,AUDJPY,1
2022-06-03,GBPAUD,13
2022-06-03,GBPNZD,5
2022-06-03,GBPJPY,43
2022-06-03,CADJPY,39
2022-06-03,USDSEK,4
2022-06-03,EURAUD,6
2022-06-03,USDJPY,17
2022-06-03,NZDJPY,9
2022-06-03,CHFJPY,31
2022-06-03,EURJPY,26
2022-06-03,EURSEK,2
2022-06-03,NZDUSD,2
2022-06-03,EURCHF,1
2022-06-03,GBPCHF,1
2022-06-03,USDNOK,2
2022-06-03,EURGBP,1
2022-06-03,XAGUSD,2
2022-06-06,XAUUSD,113
2022-06-06,AUDJPY,1
2022-06-06,GBPAUD,13
2022-06-06,GBPNZD,5
2022-06-06,GBPJPY,42
2022-06-06,CADJPY,39
2022-06-06,USDSEK,4
2022-06-06,EURAUD,6
2022-06-06,USDJPY,17
2022-06-06,NZDJPY,9
2022-06-06,CHFJPY,30
2022-06-06,EURJPY,25
2022-06-06,EURSEK,2
2022-06-06,NZDUSD,2
2022-06-06,EURCHF,1
2022-06-06,GBPCHF,1
2022-06-06,USDNOK,2
2022-06-06,EURGBP,1
2022-06-06,XAGUSD,2
2022-06-07,XAUUSD,114
2022-06-07,GBPAUD,12
2022-06-07,GBPNZD,5
2022-06-07,GBPJPY,44
2022-06-07,CADJPY,40
2022-06-07,USDSEK,4
2022-06-07,EURAUD,6
2022-06-07,USDJPY,16
2022-06-07,NZDJPY,8
2022-06-07,CHFJPY,30
2022-06-07,EURJPY,28
2022-06-07,EURSEK,2
2022-06-07,NZDUSD,2
2022-06-07,EURCHF,1
2022-06-07,GBPCHF,2
2022-06-07,USDNOK,2
2022-06-07,EURGBP,1
2022-06-07,XAGUSD,4
2022-06-08,XAUUSD,113
2022-06-08,GBPAUD,12
2022-06-08,GBPNZD,5
2022-06-08,GBPJPY,43
2022-06-08,CADJPY,40
2022-06-08,USDSEK,4
2022-06-08,EURAUD,6
2022-06-08,USDJPY,16
2022-06-08,NZDJPY,8
2022-06-08,CHFJPY,29
2022-06-08,EURJPY,28
2022-06-08,EURSEK,2
2022-06-08,NZDUSD,2
2022-06-08,EURCHF,1
2022-06-08,GBPCHF,2
2022-06-08,USDNOK,2
2022-06-08,EURGBP,1
2022-06-08,XAGUSD,4
2022-06-09,XAUUSD,113
2022-06-09,GBPAUD,12
2022-06-09,GBPNZD,5
2022-06-09,GBPJPY,43
2022-06-09,CADJPY,40
2022-06-09,USDSEK,4
2022-06-09,EURAUD,6
2022-06-09,USDJPY,16
2022-06-09,NZDJPY,8
2022-06-09,CHFJPY,29
2022-06-09,EURJPY,28
2022-06-09,EURSEK,2
2022-06-09,NZDUSD,2
2022-06-09,EURCHF,1
2022-06-09,GBPCHF,2
2022-06-09,USDNOK,2
2022-06-09,EURGBP,1
2022-06-09,XAGUSD,4
2022-06-10,XAUUSD,113
2022-06-10,GBPAUD,12
2022-06-10,GBPNZD,5
2022-06-10,GBPJPY,43
2022-06-10,CADJPY,40
2022-06-10,USDSEK,4
2022-06-10,EURAUD,6
2022-06-10,USDJPY,16
2022-06-10,NZDJPY,8
2022-06-10,CHFJPY,29
2022-06-10,EURJPY,28
2022-06-10,EURSEK,2
2022-06-10,NZDUSD,2
2022-06-10,EURCHF,1
2022-06-10,GBPCHF,2
2022-06-10,USDNOK,2
2022-06-10,EURGBP,1
2022-06-10,XAGUSD,4
2022-06-13,XAUUSD,113
2022-06-13,GBPAUD,12
2022-06-13,GBPNZD,5
2022-06-13,GBPJPY,43
2022-06-13,CADJPY,40
2022-06-13,USDSEK,4
2022-06-13,EURAUD,6
2022-06-13,USDJPY,16
2022-06-13,NZDJPY,8
2022-06-13,CHFJPY,29
2022-06-13,EURJPY,28
2022-06-13,EURSEK,2
2022-06-13,NZDUSD,2
2022-06-13,EURCHF,1
2022-06-13,GBPCHF,2
2022-06-13,USDNOK,2
2022-06-13,EURGBP,1
2022-06-13,XAGUSD,4
2022-06-14,XAUUSD,118
2022-06-14,GBPAUD,11
2022-06-14,GBPNZD,4
2022-06-14,GBPJPY,41
2022-06-14,CADJPY,40
2022-06-14,USDSEK,4
2022-06-14,EURAUD,6
2022-06-14,NZDJPY,8
2022-06-14,USDJPY,12
2022-06-14,CHFJPY,30
2022-06-14,EURJPY,26
2022-06-14,EURSEK,2
2022-06-14,NZDUSD,2
2022-06-14,EURCHF,3
2022-06-14,GBPCHF,2
2022-06-14,USDNOK,6
2022-06-14,EURGBP,1
2022-06-14,XAGUSD,3
2022-06-14,AUDJPY,2
2022-06-15,XAUUSD,118
2022-06-15,GBPAUD,11
2022-06-15,GBPNZD,4
2022-06-15,GBPJPY,40
2022-06-15,CADJPY,40
2022-06-15,USDSEK,4
2022-06-15,EURAUD,6
2022-06-15,NZDJPY,8
2022-06-15,USDJPY,12
2022-06-15,CHFJPY,29
2022-06-15,EURJPY,25
2022-06-15,EURSEK,2
2022-06-15,NZDUSD,2
2022-06-15,EURCHF,3
2022-06-15,GBPCHF,2
2022-06-15,USDNOK,6
2022-06-15,EURGBP,1
2022-06-15,XAGUSD,3
2022-06-15,AUDJPY,2
2022-06-16,XAUUSD,118
2022-06-16,GBPAUD,11
2022-06-16,GBPNZD,4
2022-06-16,GBPJPY,40
2022-06-16,CADJPY,40
2022-06-16,USDSEK,4
2022-06-16,EURAUD,6
2022-06-16,NZDJPY,8
2022-06-16,USDJPY,12
2022-06-16,CHFJPY,29
2022-06-16,EURJPY,25
2022-06-16,EURSEK,2
2022-06-16,NZDUSD,2
2022-06-16,EURCHF,3
2022-06-16,GBPCHF,2
2022-06-16,USDNOK,6
2022-06-16,EURGBP,1
2022-06-16,XAGUSD,3
2022-06-16,AUDJPY,2
2022-06-17,XAUUSD,118
2022-06-17,GBPAUD,11
2022-06-17,GBPNZD,4
2022-06-17,GBPJPY,40
2022-06-17,CADJPY,40
2022-06-17,USDSEK,4
2022-06-17,EURAUD,6
2022-06-17,NZDJPY,8
2022-06-17,USDJPY,12
2022-06-17,CHFJPY,29
2022-06-17,EURJPY,25
2022-06-17,EURSEK,2
2022-06-17,NZDUSD,2
2022-06-17,EURCHF,3
2022-06-17,GBPCHF,2
2022-06-17,USDNOK,6
2022-06-17,EURGBP,1
2022-06-17,XAGUSD,3
2022-06-17,AUDJPY,2
2022-06-20,XAUUSD,118
2022-06-20,GBPAUD,11
2022-06-20,GBPNZD,4
2022-06-20,GBPJPY,40
2022-06-20,CADJPY,40
2022-06-20,USDSEK,4
2022-06-20,EURAUD,6
2022-06-20,NZDJPY,8
2022-06-20,USDJPY,12
2022-06-20,CHFJPY,29
2022-06-20,EURJPY,25
2022-06-20,EURSEK,2
2022-06-20,NZDUSD,2
2022-06-20,EURCHF,3
2022-06-20,GBPCHF,2
2022-06-20,USDNOK,6
2022-06-20,EURGBP,1
2022-06-20,XAGUSD,3
2022-06-20,AUDJPY,2
2022-06-21,XAUUSD,117
2022-06-21,GBPAUD,11
2022-06-21,GBPNZD,4
2022-06-21,GBPJPY,39
2022-06-21,CADJPY,37
2022-06-21,USDSEK,4
2022-06-21,EURAUD,6
2022-06-21,NZDJPY,7
2022-06-21,USDJPY,12
2022-06-21,CHFJPY,27
2022-06-21,EURJPY,25
2022-06-21,EURSEK,2
2022-06-21,NZDUSD,2
2022-06-21,EURCHF,3
2022-06-21,GBPCHF,2
2022-06-21,USDNOK,6
2022-06-21,EURGBP,1
2022-06-21,XAGUSD,2
2022-06-21,AUDJPY,2
2022-06-22,XAUUSD,117
2022-06-22,GBPAUD,11
2022-06-22,GBPNZD,4
2022-06-22,GBPJPY,39
2022-06-22,CADJPY,37
2022-06-22,USDSEK,4
2022-06-22,EURAUD,6
2022-06-22,NZDJPY,7
2022-06-22,USDJPY,12
2022-06-22,CHFJPY,27
