date,pair,new_trades
2020-10-14,GBPCAD,1
2020-10-14,EURCAD,2
2020-10-14,XAUUSD,3
2020-10-14,EURUSD,2
2020-10-14,USDCAD,1
2020-10-14,AUDUSD,1
2020-10-14,NZDUSD,1
2020-10-21,USDJPY,1
2020-10-21,EURSEK,1
2020-10-21,EURJPY,3
2020-10-21,AUDUSD,3
2020-10-21,CADJPY,2
2020-10-21,NZDUSD,1
2020-10-21,GBPCHF,1
2020-10-21,XAGUSD,2
2020-10-21,GBPCAD,2
2020-10-21,USDSEK,3
2020-10-21,EURCAD,2
2020-10-21,XAUUSD,2
2020-10-21,EURUSD,3
2020-10-21,USDCAD,1
2020-10-28,EURSEK,1
2020-10-28,EURNOK,1
2020-10-28,USDSEK,1
2020-10-28,XAUUSD,3
2020-10-28,GBPJPY,1
2020-10-28,AUDUSD,1
2020-10-28,EURGBP,1
2020-10-28,GBPCHF,2
2020-10-28,XAGUSD,2
2020-10-28,GBPCAD,6
2020-10-28,AUDJPY,1
2020-10-28,EURAUD,3
2020-10-28,EURCAD,2
2020-10-28,NZDUSD,1
2020-10-28,EURUSD,1
2020-11-06,USDJPY,3
2020-11-06,EURAUD,2
2020-11-06,USDNOK,1
2020-11-06,CADJPY,2
2020-11-06,EURSEK,1
2020-11-06,EURJPY,2
2020-11-06,XAGUSD,1
2020-11-06,GBPCAD,4
2020-11-06,USDSEK,3
2020-11-06,AUDUSD,2
2020-11-06,XAUUSD,3
2020-11-06,EURUSD,2
2020-11-06,NZDUSD,1
2020-11-13,GBPJPY,3
2020-11-13,USDJPY,3
2020-11-13,EURJPY,5
2020-11-13,CADJPY,2
2020-11-13,XAGUSD,1
2020-11-13,EURSEK,1
2020-11-13,AUDUSD,1
2020-11-13,XAUUSD,2
2020-11-13,USDSEK,1
2020-11-13,EURNOK,2
2020-11-13,EURCAD,3
2020-11-13,NZDJPY,1
2020-11-13,USDCAD,1
2020-11-13,AUDJPY,1
2020-11-20,GBPJPY,1
2020-11-20,AUDJPY,2
2020-11-20,NZDJPY,1
2020-11-20,AUDUSD,3
2020-11-20,CADJPY,2
2020-11-20,GBPUSD,2
2020-11-20,GBPCHF,1
2020-11-20,XAGUSD,1
2020-11-20,USDJPY,1
2020-11-20,GBPCAD,3
2020-11-20,EURJPY,2
2020-11-20,EURNOK,2
2020-11-20,EURSEK,1
2020-11-20,USDCAD,2
2020-11-20,EURCAD,2
2020-11-20,EURUSD,1
2020-11-27,GBPUSD,1
2020-11-27,NZDJPY,2
2020-11-27,AUDJPY,2
2020-11-27,GBPCAD,8
2020-11-27,CADJPY,2
2020-11-27,EURAUD,1
2020-11-27,XAGUSD,2
2020-11-27,USDJPY,2
2020-11-27,EURSEK,2
2020-11-27,EURNOK,1
2020-11-27,EURUSD,2
2020-11-27,USDCAD,1
2020-11-27,GBPCHF,1
2020-12-07,NZDJPY,3
2020-12-07,AUDJPY,4
2020-12-07,USDNOK,1
2020-12-07,USDSEK,1
2020-12-07,CADJPY,2
2020-12-07,XAGUSD,2
2020-12-07,USDJPY,2
2020-12-07,EURSEK,3
2020-12-07,GBPCHF,1
2020-12-07,EURNOK,2
2020-12-07,EURUSD,4
2020-12-07,USDCAD,1
2020-12-07,GBPUSD,1
2020-12-14,AUDJPY,4
2020-12-14,USDSEK,1
2020-12-14,USDNOK,2
2020-12-14,NZDJPY,2
2020-12-14,EURNOK,3
2020-12-14,CADJPY,2
2020-12-14,XAGUSD,2
2020-12-14,USDJPY,2
2020-12-14,EURSEK,2
2020-12-14,EURCAD,3
2020-12-14,EURUSD,3
2020-12-14,GBPUSD,1
2020-12-21,CADJPY,5
2020-12-21,NZDJPY,3
2020-12-21,AUDUSD,4
2020-12-21,XAGUSD,1
2020-12-21,USDJPY,1
2020-12-21,EURSEK,1
2020-12-21,EURNOK,1
2020-12-21,GBPCAD,1
2020-12-21,XAUUSD,2
2020-12-21,AUDJPY,2
2020-12-21,USDSEK,1
2020-12-21,EURUSD,2
2020-12-21,USDCAD,1
2020-12-21,GBPCHF,1
2020-12-21,GBPUSD,1
2020-12-28,GBPUSD,2
2020-12-28,AUDJPY,1
2020-12-28,GBPCAD,5
2020-12-28,NZDJPY,1
2020-12-28,GBPCHF,1
2020-12-28,CADJPY,3
2020-12-28,AUDUSD,2
2020-12-28,NZDUSD,1
2020-12-28,XAGUSD,1
2020-12-28,EURSEK,1
2020-12-28,USDJPY,1
2020-12-28,EURNOK,1
2020-12-28,USDSEK,1
2020-12-28,XAUUSD,1
2020-12-28,EURUSD,2
2020-12-28,EURCAD,2
2020-12-28,GBPNZD,1
2021-01-05,GBPJPY,2
2021-01-05,NZDJPY,3
2021-01-05,XAUUSD,1
2021-01-05,CADJPY,4
2021-01-05,USDSEK,1
2021-01-05,USDJPY,4
2021-01-05,USDNOK,1
2021-01-05,EURSEK,3
2021-01-05,EURNOK,1
2021-01-05,EURGBP,3
2021-01-05,EURUSD,3
2021-01-05,GBPNZD,1
2021-01-12,AUDUSD,2
2021-01-12,AUDJPY,1
2021-01-12,EURNOK,2
2021-01-12,GBPJPY,4
2021-01-12,NZDJPY,3
2021-01-12,NZDUSD,2
2021-01-12,XAGUSD,1
2021-01-12,CADJPY,2
2021-01-12,EURSEK,3
2021-01-12,GBPNZD,3
2021-01-12,USDJPY,1
2021-01-12,EURGBP,2
2021-01-12,USDCAD,1
2021-01-19,NZDJPY,3
2021-01-19,USDNOK,2
2021-01-19,AUDUSD,3
2021-01-19,GBPJPY,2
2021-01-19,NZDUSD,2
2021-01-19,XAGUSD,1
2021-01-19,EURSEK,1
2021-01-19,CADJPY,3
2021-01-19,GBPCHF,2
2021-01-19,USDJPY,2
2021-01-19,GBPNZD,3
2021-01-19,EURGBP,2
2021-01-19,GBPAUD,1
2021-01-26,AUDJPY,1
2021-01-26,NZDJPY,3
2021-01-26,AUDUSD,4
2021-01-26,GBPJPY,4
2021-01-26,NZDUSD,2
2021-01-26,EURSEK,1
2021-01-26,XAGUSD,1
2021-01-26,CADJPY,2
2021-01-26,USDJPY,2
2021-01-26,GBPNZD,3
2021-01-26,GBPAUD,1
2021-01-26,EURGBP,2
2021-01-26,EURUSD,1
2021-02-05,AUDJPY,2
2021-02-05,USDNOK,1
2021-02-05,AUDUSD,4
2021-02-05,NZDJPY,3
2021-02-05,CADJPY,3
2021-02-05,NZDUSD,1
2021-02-05,GBPJPY,1
2021-02-05,EURAUD,1
2021-02-05,GBPNZD,3
2021-02-05,EURSEK,2
2021-02-05,USDJPY,2
2021-02-05,GBPAUD,2
2021-02-05,EURGBP,1
2021-02-05,USDCAD,1
2021-02-12,AUDJPY,2
2021-02-12,AUDUSD,4
2021-02-12,NZDJPY,5
2021-02-12,NZDUSD,1
2021-02-12,USDNOK,1
2021-02-12,GBPJPY,1
2021-02-12,CADJPY,3
2021-02-12,EURNOK,1
2021-02-12,GBPAUD,2
2021-02-12,GBPNZD,4
2021-02-12,USDJPY,1
2021-02-12,EURGBP,1
2021-02-12,EURCAD,1
2021-02-19,AUDJPY,2
2021-02-19,AUDUSD,4
2021-02-19,XAUUSD,1
2021-02-19,NZDJPY,2
2021-02-19,NZDUSD,3
2021-02-19,CADJPY,3
2021-02-19,GBPJPY,2
2021-02-19,GBPNZD,3
2021-02-19,EURSEK,2
2021-02-19,GBPAUD,3
2021-02-19,EURGBP,2
2021-02-26,CADJPY,2
2021-02-26,GBPJPY,4
2021-02-26,AUDUSD,1
2021-02-26,GBPUSD,1
2021-02-26,GBPNZD,4
2021-02-26,USDCAD,3
2021-02-26,EURSEK,3
2021-02-26,EURGBP,2
2021-02-26,XAUUSD,1
2021-02-26,EURCHF,1
2021-02-26,EURCAD,2
2021-02-26,USDSEK,1
2021-02-26,GBPAUD,1
2021-02-26,EURJPY,1
2021-03-08,GBPJPY,5
2021-03-08,GBPUSD,5
2021-03-08,USDCAD,2
2021-03-08,EURAUD,1
2021-03-08,CADJPY,2
2021-03-08,EURSEK,3
2021-03-08,GBPNZD,3
2021-03-08,GBPAUD,4
2021-03-08,XAUUSD,1
2021-03-08,NZDUSD,1
2021-03-15,AUDUSD,2
2021-03-15,NZDUSD,1
2021-03-15,AUDJPY,1
2021-03-15,EURAUD,1
2021-03-15,GBPJPY,3
2021-03-15,GBPNZD,6
2021-03-15,CADJPY,2
2021-03-15,USDCAD,2
2021-03-15,EURSEK,3
2021-03-15,GBPAUD,4
2021-03-15,EURGBP,2
2021-03-22,AUDJPY,1
2021-03-22,AUDUSD,3
2021-03-22,GBPJPY,4
2021-03-22,NZDJPY,1
2021-03-22,NZDUSD,1
2021-03-22,EURAUD,1
2021-03-22,GBPUSD,1
2021-03-22,EURSEK,2
2021-03-22,GBPAUD,4
2021-03-22,CADJPY,1
2021-03-22,GBPNZD,3
2021-03-22,XAUUSD,2
2021-03-22,EURGBP,2
2021-03-22,USDCAD,1
2021-03-29,NZDJPY,1
2021-03-29,NZDUSD,1
2021-03-29,AUDUSD,2
2021-03-29,GBPJPY,3
2021-03-29,EURAUD,2
2021-03-29,CADJPY,3
2021-03-29,EURJPY,2
2021-03-29,EURSEK,1
2021-03-29,GBPNZD,4
2021-03-29,GBPAUD,3
2021-03-29,EURGBP,2
2021-03-29,XAUUSD,2
2021-03-29,USDCAD,1
2021-04-06,NZDJPY,1
2021-04-06,NZDUSD,2
2021-04-06,AUDUSD,3
2021-04-06,GBPJPY,3
2021-04-06,CADJPY,3
2021-04-06,EURSEK,2
2021-04-06,GBPAUD,3
2021-04-06,GBPNZD,3
2021-04-06,EURJPY,2
2021-04-06,XAUUSD,1
2021-04-06,EURGBP,2
2021-04-06,USDCAD,2
2021-04-13,AUDJPY,2
2021-04-13,NZDJPY,2
2021-04-13,GBPJPY,5
2021-04-13,CADJPY,2
2021-04-13,AUDUSD,1
2021-04-13,NZDUSD,1
2021-04-13,EURSEK,2
2021-04-13,XAGUSD,1
2021-04-13,GBPAUD,2
2021-04-13,EURJPY,2
2021-04-13,GBPNZD,3
2021-04-13,XAUUSD,1
2021-04-13,USDCAD,2
2021-04-13,EURGBP,1
2021-04-20,CADJPY,4
2021-04-20,AUDJPY,3
2021-04-20,NZDJPY,4
2021-04-20,GBPJPY,3
2021-04-20,NZDUSD,1
2021-04-20,AUDUSD,1
2021-04-20,GBPAUD,3
2021-04-20,EURJPY,2
2021-04-20,GBPNZD,3
2021-04-20,XAUUSD,1
2021-04-20,EURGBP,1
2021-04-20,USDCAD,1
2021-04-27,EURNOK,1
2021-04-27,AUDJPY,2
2021-04-27,NZDJPY,4
2021-04-27,USDSEK,3
2021-04-27,CADJPY,2
2021-04-27,GBPJPY,3
2021-04-27,AUDUSD,1
2021-04-27,NZDUSD,1
2021-04-27,EURSEK,2
2021-04-27,GBPAUD,3
2021-04-27,EURJPY,1
2021-04-27,XAUUSD,1
2021-04-27,GBPNZD,1
2021-04-27,EURGBP,1
2021-04-27,USDCAD,1
2021-05-06,EURNOK,1
2021-05-06,USDSEK,4
2021-05-06,GBPAUD,5
2021-05-06,AUDJPY,2
2021-05-06,AUDUSD,4
2021-05-06,CADJPY,1
2021-05-06,XAGUSD,1
2021-05-06,GBPJPY,1
2021-05-06,XAUUSD,2
2021-05-06,NZDUSD,1
2021-05-06,GBPNZD,2
2021-05-06,EURSEK,1
2021-05-06,NZDJPY,1
2021-05-06,USDCAD,1
2021-05-13,AUDJPY,2
2021-05-13,AUDUSD,5
2021-05-13,NZDUSD,4
2021-05-13,NZDJPY,3
2021-05-13,GBPJPY,2
2021-05-13,USDNOK,1
2021-05-13,EURSEK,3
2021-05-13,GBPAUD,4
2021-05-13,GBPNZD,3
2021-05-20,AUDJPY,3
2021-05-20,GBPAUD,4
2021-05-20,USDSEK,2
2021-05-20,AUDUSD,4
2021-05-20,NZDJPY,2
2021-05-20,GBPJPY,3
2021-05-20,NZDUSD,2
2021-05-20,GBPNZD,3
2021-05-20,EURSEK,1
2021-05-20,USDCAD,1
2021-05-20,EURGBP,1
2021-05-20,EURCAD,1
2021-05-27,EURNOK,1
2021-05-27,USDSEK,3
2021-05-27,GBPAUD,5
2021-05-27,USDNOK,3
2021-05-27,GBPJPY,3
2021-05-27,NZDJPY,3
2021-05-27,AUDUSD,2
2021-05-27,NZDUSD,2
2021-05-27,EURSEK,1
2021-05-27,GBPNZD,1
2021-05-27,USDCAD,2
2021-05-27,EURGBP,1
2021-06-07,EURNOK,1
2021-06-07,USDSEK,4
2021-06-07,USDNOK,4
2021-06-07,GBPJPY,4
2021-06-07,AUDUSD,3
2021-06-07,AUDJPY,2
2021-06-07,XAUUSD,1
2021-06-07,EURAUD,2
2021-06-07,NZDUSD,1
2021-06-07,GBPAUD,2
2021-06-07,GBPNZD,2
2021-06-07,NZDJPY,1
2021-06-14,EURNOK,2
2021-06-14,USDSEK,4
2021-06-14,USDNOK,4
2021-06-14,GBPJPY,5
2021-06-14,AUDUSD,4
2021-06-14,AUDJPY,1
2021-06-14,NZDUSD,1
2021-06-14,XAUUSD,1
2021-06-14,GBPAUD,2
2021-06-14,GBPNZD,2
2021-06-14,USDCAD,1
2021-06-21,AUDJPY,2
2021-06-21,AUDUSD,4
2021-06-21,EURNOK,1
2021-06-21,NZDJPY,4
2021-06-21,NZDUSD,1
2021-06-21,CADJPY,3
2021-06-21,XAGUSD,1
2021-06-21,GBPJPY,1
2021-06-21,USDCAD,3
2021-06-21,GBPAUD,4
2021-06-21,EURSEK,1
2021-06-21,GBPNZD,2
2021-06-28,AUDJPY,4
2021-06-28,AUDUSD,3
2021-06-28,NZDUSD,3
2021-06-28,XAGUSD,2
2021-06-28,EURNOK,1
2021-06-28,CADJPY,3
2021-06-28,NZDJPY,3
2021-06-28,GBPJPY,2
2021-06-28,GBPAUD,2
2021-06-28,GBPNZD,2
2021-06-28,EURAUD,1
2021-06-28,XAUUSD,1
2021-07-05,XAGUSD,2
2021-07-05,AUDJPY,4
2021-07-05,AUDUSD,4
2021-07-05,NZDJPY,4
2021-07-05,EURNOK,1
2021-07-05,NZDUSD,2
2021-07-05,GBPJPY,1
2021-07-05,USDCAD,1
2021-07-05,GBPAUD,3
2021-07-05,EURSEK,1
2021-07-05,GBPNZD,2
2021-07-05,XAUUSD,2
2021-07-12,CADJPY,2
2021-07-12,EURNOK,1
2021-07-12,AUDUSD,5
2021-07-12,GBPJPY,3
2021-07-12,USDCAD,3
2021-07-12,EURAUD,1
2021-07-12,NZDUSD,2
2021-07-12,XAGUSD,1
2021-07-12,EURJPY,2
2021-07-12,GBPAUD,3
2021-07-12,XAUUSD,2
2021-07-12,GBPNZD,1
2021-07-12,AUDJPY,1
2021-07-19,AUDUSD,1
2021-07-19,NZDUSD,4
2021-07-19,GBPJPY,4
2021-07-19,EURAUD,2
2021-07-19,EURCAD,5
2021-07-19,XAGUSD,1
2021-07-19,EURJPY,4
2021-07-19,XAUUSD,1
2021-07-19,GBPNZD,2
2021-07-19,GBPAUD,2
2021-07-19,NZDJPY,1
2021-07-26,XAGUSD,2
2021-07-26,CADJPY,1
2021-07-26,AUDUSD,4
2021-07-26,GBPJPY,3
2021-07-26,NZDUSD,4
2021-07-26,EURAUD,1
2021-07-26,EURCAD,1
2021-07-26,EURJPY,1
2021-07-26,GBPAUD,4
2021-07-26,EURSEK,1
2021-07-26,GBPNZD,2
2021-07-26,XAUUSD,1
2021-07-26,AUDJPY,1
2021-07-26,NZDJPY,1
2021-08-04,CADJPY,1
2021-08-04,XAGUSD,2
2021-08-04,AUDUSD,4
2021-08-04,GBPJPY,3
2021-08-04,NZDUSD,4
2021-08-04,EURAUD,1
2021-08-04,EURJPY,2
2021-08-04,GBPNZD,3
2021-08-04,GBPAUD,4
2021-08-04,XAUUSD,1
2021-08-04,AUDJPY,1
2021-08-04,NZDJPY,1
2021-08-11,NZDJPY,2
2021-08-11,AUDJPY,2
2021-08-11,EURNOK,1
2021-08-11,CADJPY,1
2021-08-11,XAGUSD,2
2021-08-11,AUDUSD,3
2021-08-11,GBPJPY,3
2021-08-11,USDSEK,1
2021-08-11,NZDUSD,1
2021-08-11,EURAUD,2
2021-08-11,GBPNZD,4
2021-08-11,XAUUSD,3
2021-08-11,GBPAUD,2
2021-08-18,NZDJPY,2
2021-08-18,CADJPY,2
2021-08-18,USDCAD,1
2021-08-18,AUDUSD,3
2021-08-18,XAGUSD,2
2021-08-18,EURNOK,1
2021-08-18,GBPJPY,2
2021-08-18,USDSEK,1
2021-08-18,NZDUSD,1
2021-08-18,EURAUD,1
2021-08-18,EURCAD,1
2021-08-18,EURJPY,2
2021-08-18,XAUUSD,3
2021-08-18,GBPNZD,3
2021-08-18,GBPAUD,2
2021-08-25,NZDJPY,1
2021-08-25,AUDJPY,1
2021-08-25,CADJPY,1
2021-08-25,AUDUSD,3
2021-08-25,EURNOK,1
2021-08-25,NZDUSD,3
2021-08-25,XAGUSD,2
2021-08-25,USDCAD,1
2021-08-25,GBPJPY,2
2021-08-25,EURAUD,1
2021-08-25,EURCAD,1
2021-08-25,GBPAUD,4
2021-08-25,XAUUSD,3
2021-08-25,EURSEK,1
2021-08-25,GBPNZD,2
2021-09-03,CADJPY,1
2021-09-03,AUDJPY,2
2021-09-03,NZDJPY,3
2021-09-03,EURNOK,1
2021-09-03,XAGUSD,2
2021-09-03,GBPJPY,3
2021-09-03,AUDUSD,3
2021-09-03,NZDUSD,2
2021-09-03,EURCAD,2
2021-09-03,EURAUD,2
2021-09-03,GBPAUD,2
2021-09-03,XAUUSD,2
2021-09-03,GBPNZD,2
2021-09-10,AUDJPY,1
2021-09-10,NZDJPY,2
2021-09-10,AUDUSD,4
2021-09-10,NZDUSD,4
2021-09-10,XAGUSD,2
2021-09-10,USDSEK,1
2021-09-10,GBPJPY,2
2021-09-10,EURSEK,2
2021-09-10,GBPAUD,3
2021-09-10,EURCAD,2
2021-09-10,XAUUSD,3
2021-09-10,GBPNZD,1
2021-09-17,NZDJPY,2
2021-09-17,AUDUSD,4
2021-09-17,USDNOK,1
2021-09-17,NZDUSD,4
2021-09-17,XAGUSD,2
2021-09-17,GBPJPY,2
2021-09-17,EURAUD,1
2021-09-17,EURCAD,3
2021-09-17,EURSEK,2
2021-09-17,GBPAUD,3
2021-09-17,GBPNZD,1
2021-09-17,XAUUSD,2
2021-09-24,NZDJPY,1
2021-09-24,AUDUSD,3
2021-09-24,NZDUSD,5
2021-09-24,EURNOK,1
2021-09-24,USDSEK,1
2021-09-24,XAGUSD,2
2021-09-24,GBPJPY,2
2021-09-24,EURCAD,2
2021-09-24,EURSEK,2
2021-09-24,GBPUSD,1
2021-09-24,GBPAUD,3
2021-09-24,GBPNZD,2
2021-09-24,XAUUSD,2
2021-10-04,CADJPY,1
2021-10-04,GBPJPY,3
2021-10-04,AUDUSD,3
2021-10-04,NZDUSD,2
2021-10-04,XAGUSD,4
2021-10-04,GBPUSD,4
2021-10-04,EURAUD,3
2021-10-04,EURSEK,2
2021-10-04,GBPAUD,2
2021-10-04,GBPNZD,2
2021-10-04,XAUUSD,1
2021-10-11,AUDJPY,1
2021-10-11,NZDJPY,2
2021-10-11,CADJPY,3
2021-10-11,GBPJPY,2
2021-10-11,XAGUSD,2
2021-10-11,AUDUSD,2
2021-10-11,USDSEK,1
2021-10-11,NZDUSD,1
2021-10-11,GBPUSD,4
2021-10-11,EURSEK,2
2021-10-11,EURAUD,2
2021-10-11,GBPAUD,2
2021-10-11,GBPNZD,2
2021-10-11,XAUUSD,1
2021-10-18,AUDJPY,3
2021-10-18,NZDJPY,4
2021-10-18,GBPJPY,2
2021-10-18,CADJPY,4
2021-10-18,XAGUSD,1
2021-10-18,NZDUSD,1
2021-10-18,GBPUSD,3
2021-10-18,USDCAD,3
2021-10-18,EURAUD,2
2021-10-18,XAUUSD,2
2021-10-18,GBPNZD,1
2021-10-18,GBPAUD,1
2021-10-25,AUDJPY,3
2021-10-25,CADJPY,4
2021-10-25,EURNOK,1
2021-10-25,GBPJPY,3
2021-10-25,AUDUSD,1
2021-10-25,XAGUSD,1
2021-10-25,NZDUSD,2
2021-10-25,GBPUSD,3
2021-10-25,USDCAD,1
2021-10-25,XAUUSD,3
2021-10-25,EURAUD,2
2021-10-25,NZDJPY,1
2021-10-25,GBPNZD,1
2021-10-25,GBPAUD,1
2021-11-02,AUDJPY,4
2021-11-02,GBPJPY,4
2021-11-02,EURNOK,1
2021-11-02,NZDJPY,5
2021-11-02,CADJPY,2
2021-11-02,AUDUSD,1
2021-11-02,XAGUSD,1
2021-11-02,NZDUSD,2
2021-11-02,GBPUSD,2
2021-11-02,XAUUSD,3
2021-11-02,EURAUD,1
2021-11-02,GBPAUD,1
2021-11-09,AUDJPY,4
2021-11-09,GBPJPY,4
2021-11-09,USDNOK,1
2021-11-09,EURNOK,1
2021-11-09,NZDJPY,3
2021-11-09,CADJPY,3
2021-11-09,USDSEK,1
2021-11-09,XAGUSD,1
2021-11-09,AUDUSD,1
2021-11-09,GBPUSD,2
2021-11-09,NZDUSD,1
2021-11-09,EURGBP,1
2021-11-09,XAUUSD,1
2021-11-09,EURAUD,1
2021-11-09,GBPAUD,1
2021-11-09,GBPNZD,1
2021-11-16,USDSEK,1
2021-11-16,GBPJPY,4
2021-11-16,AUDJPY,5
2021-11-16,EURNOK,1
2021-11-16,NZDJPY,4
2021-11-16,CADJPY,2
2021-11-16,AUDUSD,2
2021-11-16,NZDUSD,2
2021-11-16,USDCAD,3
2021-11-16,EURJPY,1
2021-11-16,EURAUD,2
2021-11-23,AUDJPY,1
2021-11-23,NZDJPY,6
2021-11-23,USDSEK,1
2021-11-23,CADJPY,1
2021-11-23,GBPJPY,3
2021-11-23,AUDUSD,3
2021-11-23,XAGUSD,1
2021-11-23,NZDUSD,1
2021-11-23,EURJPY,2
2021-11-23,EURSEK,2
2021-11-23,XAUUSD,2
2021-11-23,EURGBP,2
2021-11-23,EURAUD,1
2021-11-23,GBPAUD,1
2021-12-03,EURJPY,4
2021-12-03,CHFJPY,2
2021-12-03,GBPUSD,5
2021-12-03,EURCHF,2
2021-12-03,EURGBP,1
2021-12-03,XAGUSD,1
2021-12-03,GBPAUD,5
2021-12-03,GBPNZD,4
2021-12-03,XAUUSD,2
2021-12-03,GBPCHF,1
2021-12-10,NZDUSD,2
2021-12-10,USDJPY,4
2021-12-10,EURAUD,2
2021-12-10,GBPCHF,1
2021-12-10,EURJPY,5
2021-12-10,XAGUSD,2
2021-12-10,GBPUSD,1
2021-12-10,GBPAUD,4
2021-12-10,EURCAD,1
2021-12-10,XAUUSD,2
2021-12-10,GBPNZD,2
2021-12-10,CADJPY,1
2021-12-17,GBPJPY,3
2021-12-17,XAGUSD,2
2021-12-17,AUDUSD,4
2021-12-17,USDCAD,1
2021-12-17,USDSEK,1
2021-12-17,NZDUSD,2
2021-12-17,USDJPY,2
2021-12-17,EURJPY,3
2021-12-17,GBPUSD,2
2021-12-17,EURCAD,1
2021-12-17,XAUUSD,1
2021-12-17,GBPAUD,2
2021-12-17,GBPNZD,2
2021-12-17,GBPCHF,1
2021-12-24,NZDJPY,2
2021-12-24,CADJPY,1
2021-12-24,XAGUSD,2
2021-12-24,USDSEK,1
2021-12-24,GBPJPY,2
2021-12-24,EURCAD,4
2021-12-24,EURJPY,5
2021-12-24,EURAUD,2
2021-12-24,AUDUSD,1
2021-12-24,GBPUSD,2
2021-12-24,NZDUSD,1
2021-12-24,XAUUSD,1
2021-12-24,GBPAUD,2
2021-12-24,GBPNZD,1
2022-01-03,AUDJPY,1
2022-01-03,NZDJPY,2
2022-01-03,CADJPY,1
2022-01-03,GBPJPY,2
2022-01-03,USDCAD,2
2022-01-03,EURJPY,5
2022-01-03,XAGUSD,3
2022-01-03,EURGBP,1
2022-01-03,GBPUSD,3
2022-01-03,EURAUD,1
2022-01-03,AUDUSD,1
2022-01-03,XAUUSD,1
2022-01-03,EURCAD,2
2022-01-03,GBPAUD,1
2022-01-03,GBPNZD,1
2022-01-10,NZDJPY,2
2022-01-10,CADJPY,2
2022-01-10,USDSEK,2
2022-01-10,GBPJPY,3
2022-01-10,AUDUSD,3
2022-01-10,NZDUSD,3
2022-01-10,EURJPY,4
2022-01-10,XAGUSD,1
2022-01-10,USDCAD,1
2022-01-10,EURSEK,1
2022-01-10,GBPUSD,2
2022-01-10,XAUUSD,2
2022-01-10,GBPAUD,1
2022-01-17,GBPJPY,3
2022-01-17,EURNOK,1
2022-01-17,USDJPY,7
2022-01-17,EURJPY,2
2022-01-17,USDSEK,1
2022-01-17,AUDUSD,3
2022-01-17,XAGUSD,2
2022-01-17,NZDUSD,1
2022-01-17,EURAUD,1
2022-01-17,GBPUSD,2
2022-01-17,NZDJPY,1
2022-01-17,USDCAD,1
2022-01-17,XAUUSD,1
2022-01-17,GBPAUD,1
2022-01-24,EURJPY,1
2022-01-24,NZDUSD,4
2022-01-24,XAGUSD,4
2022-01-24,USDCAD,3
2022-01-24,GBPUSD,4
2022-01-24,EURSEK,2
2022-01-24,EURCAD,2
2022-01-24,XAUUSD,2
2022-01-24,GBPNZD,3
2022-01-24,GBPAUD,2
2022-02-01,GBPJPY,1
2022-02-01,AUDUSD,1
2022-02-01,EURJPY,5
2022-02-01,XAGUSD,4
2022-02-01,NZDUSD,1
2022-02-01,EURAUD,1
2022-02-01,USDCAD,1
2022-02-01,USDJPY,4
2022-02-01,GBPUSD,3
2022-02-01,EURSEK,1
2022-02-01,GBPNZD,2
2022-02-01,GBPAUD,2
2022-02-01,XAUUSD,1
2022-02-08,CADJPY,1
2022-02-08,GBPJPY,3
2022-02-08,EURAUD,2
2022-02-08,AUDUSD,3
2022-02-08,NZDUSD,2
2022-02-08,USDJPY,2
2022-02-08,XAGUSD,2
2022-02-08,USDCAD,1
2022-02-08,EURJPY,1
2022-02-08,EURCAD,1
2022-02-08,GBPUSD,1
2022-02-08,EURSEK,1
2022-02-08,EURGBP,1
2022-02-08,GBPAUD,2
2022-02-08,GBPNZD,2
2022-02-08,XAUUSD,2
2022-02-15,NZDUSD,1
2022-02-15,CHFJPY,6
2022-02-15,USDCAD,3
2022-02-15,EURAUD,1
2022-02-15,USDNOK,1
2022-02-15,EURSEK,2
2022-02-15,GBPUSD,3
2022-02-15,XAGUSD,2
2022-02-15,EURCAD,1
2022-02-15,GBPNZD,3
2022-02-15,XAUUSD,1
2022-02-15,GBPAUD,2
2022-02-15,CADJPY,1
2022-02-22,USDJPY,1
2022-02-22,NZDUSD,1
2022-02-22,USDCAD,1
2022-02-22,EURAUD,2
2022-02-22,CHFJPY,6
2022-02-22,EURSEK,4
2022-02-22,GBPUSD,3
2022-02-22,XAGUSD,2
2022-02-22,GBPNZD,2
2022-02-22,GBPAUD,2
2022-02-22,EURGBP,1
2022-02-22,AUDUSD,1
2022-02-22,EURJPY,1
2022-03-03,CHFJPY,5
2022-03-03,EURCHF,3
2022-03-03,CADJPY,2
2022-03-03,AUDJPY,2
2022-03-03,USDCAD,3
2022-03-03,EURNOK,1
2022-03-03,XAGUSD,1
2022-03-03,GBPAUD,5
2022-03-03,GBPNZD,3
2022-03-03,EURAUD,2
2022-03-10,USDJPY,2
2022-03-10,CADJPY,3
2022-03-10,GBPJPY,2
2022-03-10,GBPUSD,1
2022-03-10,USDCAD,5
2022-03-10,USDNOK,1
2022-03-10,EURNOK,2
2022-03-10,XAUUSD,4
2022-03-10,GBPAUD,3
2022-03-10,GBPCHF,1
2022-03-10,NZDUSD,1
2022-03-10,EURUSD,1
2022-03-10,EURAUD,1
2022-03-17,USDCAD,3
2022-03-17,USDNOK,2
2022-03-17,CADJPY,1
2022-03-17,GBPUSD,2
2022-03-17,EURUSD,1
2022-03-17,XAGUSD,2
2022-03-17,GBPNZD,4
2022-03-17,XAUUSD,5
2022-03-17,GBPAUD,3
2022-03-17,EURAUD,2
2022-03-17,NZDUSD,1
