date,pair,new_trades
2008-10-17,XAGUSD,4
2008-10-17,GBPCHF,4
2008-10-17,XAUUSD,13
2008-10-17,AUDJPY,5
2008-10-17,EURGBP,1
2008-10-27,XAUUSD,15
2008-10-27,XAGUSD,2
2008-10-27,AUDJPY,6
2008-10-27,GBPJPY,4
2008-11-03,XAGUSD,4
2008-11-03,XAUUSD,13
2008-11-03,CADJPY,4
2008-11-03,GBPJPY,5
2008-11-03,USDCAD,1
2008-11-10,XAGUSD,2
2008-11-10,XAUUSD,15
2008-11-10,AUDNZD,3
2008-11-10,AUDJPY,4
2008-11-10,USDNOK,3
2008-11-17,XAGUSD,2
2008-11-17,XAUUSD,13
2008-11-17,CADJPY,2
2008-11-17,AUDJPY,6
2008-11-17,USDNOK,3
2008-11-17,GBPJPY,1
2008-11-25,XAGUSD,3
2008-11-25,XAUUSD,13
2008-11-25,GBPCAD,1
2008-11-25,EURSEK,1
2008-11-25,USDSEK,7
2008-11-25,GBPJPY,2
2008-12-02,XAGUSD,4
2008-12-02,XAUUSD,13
2008-12-02,EURNOK,2
2008-12-02,USDNOK,4
2008-12-02,USDSEK,4
2008-12-09,XAGUSD,2
2008-12-09,XAUUSD,16
2008-12-09,CADJPY,1
2008-12-09,USDNOK,7
2008-12-09,GBPJPY,1
2008-12-16,XAGUSD,4
2008-12-16,XAUUSD,15
2008-12-16,CADJPY,1
2008-12-16,AUDJPY,6
2008-12-16,USDSEK,1
2008-12-25,XAGUSD,2
2008-12-25,XAUUSD,16
2008-12-25,NZDUSD,1
2008-12-25,USDCHF,1
2008-12-25,GBPUSD,3
2008-12-25,AUDJPY,1
2008-12-25,USDSEK,2
2008-12-25,GBPJPY,1
2009-01-01,XAGUSD,2
2009-01-01,XAUUSD,16
2009-01-01,AUDUSD,1
2009-01-01,USDCHF,3
2009-01-01,AUDJPY,2
2009-01-01,USDSEK,3
2009-01-08,XAGUSD,2
2009-01-08,XAUUSD,16
2009-01-08,GBPUSD,4
2009-01-08,USDSEK,4
2009-01-08,EURGBP,1
2009-01-15,XAUUSD,14
2009-01-15,USDSEK,9
2009-01-15,GBPCHF,1
2009-01-15,GBPUSD,1
2009-01-15,EURGBP,2
2009-01-26,XAGUSD,2
2009-01-26,XAUUSD,15
2009-01-26,USDSEK,8
2009-01-26,CADJPY,1
2009-01-26,NZDJPY,1
2009-02-02,XAGUSD,2
2009-02-02,XAUUSD,14
2009-02-02,GBPCHF,1
2009-02-02,USDSEK,7
2009-02-02,EURCHF,1
2009-02-02,EURGBP,1
2009-02-02,AUDJPY,1
2009-02-09,XAGUSD,4
2009-02-09,EURCHF,2
2009-02-09,NZDJPY,3
2009-02-09,USDNOK,1
2009-02-09,XAUUSD,12
2009-02-09,USDSEK,5
2009-02-16,XAGUSD,1
2009-02-16,NZDJPY,2
2009-02-16,USDNOK,1
2009-02-16,USDCHF,1
2009-02-16,CHFJPY,1
2009-02-16,XAUUSD,13
2009-02-16,USDSEK,7
2009-02-16,EURGBP,1
2009-02-23,XAUUSD,14
2009-02-23,XAGUSD,1
2009-02-23,USDSEK,5
2009-02-23,USDJPY,4
2009-02-23,USDNOK,1
2009-02-23,USDCAD,1
2009-02-23,EURGBP,1
2009-03-02,USDJPY,1
2009-03-02,CADJPY,1
2009-03-02,XAGUSD,3
2009-03-02,XAUUSD,13
2009-03-02,AUDJPY,2
2009-03-02,USDNOK,1
2009-03-02,CHFJPY,2
2009-03-02,USDSEK,3
2009-03-02,EURGBP,1
2009-03-09,XAUUSD,15
2009-03-09,XAGUSD,3
2009-03-09,CHFJPY,1
2009-03-09,AUDJPY,2
2009-03-09,NZDJPY,1
2009-03-09,GBPNZD,1
2009-03-09,USDSEK,4
2009-03-16,CADJPY,2
2009-03-16,GBPJPY,1
2009-03-16,XAGUSD,2
2009-03-16,XAUUSD,14
2009-03-16,CHFJPY,2
2009-03-16,NZDUSD,1
2009-03-16,AUDJPY,1
2009-03-16,USDCAD,2
2009-03-16,GBPAUD,1
2009-03-16,USDSEK,1
2009-03-25,XAGUSD,1
2009-03-25,GBPJPY,2
2009-03-25,CADJPY,2
2009-03-25,XAUUSD,15
2009-03-25,EURJPY,1
2009-03-25,CHFJPY,3
2009-03-25,USDNOK,1
2009-03-25,USDCAD,1
2009-03-25,GBPAUD,1
2009-04-01,CHFJPY,5
2009-04-01,GBPJPY,1
2009-04-01,USDJPY,1
2009-04-01,XAGUSD,2
2009-04-01,XAUUSD,11
2009-04-01,USDSEK,3
2009-04-01,USDNOK,1
2009-04-01,USDCAD,1
2009-04-01,GBPNZD,1
2009-04-01,EURAUD,1
2009-04-08,CADJPY,3
2009-04-08,GBPJPY,1
2009-04-08,XAUUSD,13
2009-04-08,CHFJPY,5
2009-04-08,EURJPY,1
2009-04-08,USDSEK,1
2009-04-08,USDNOK,1
2009-04-08,GBPNZD,1
2009-04-08,EURAUD,1
2009-04-15,XAGUSD,1
2009-04-15,XAUUSD,11
2009-04-15,AUDJPY,2
2009-04-15,CHFJPY,4
2009-04-15,EURJPY,1
2009-04-15,EURNOK,2
2009-04-15,USDSEK,1
2009-04-15,NZDUSD,1
2009-04-15,USDNOK,2
2009-04-15,GBPNZD,1
2009-04-15,GBPAUD,1
2009-04-24,CHFJPY,4
2009-04-24,XAUUSD,14
2009-04-24,EURJPY,1
2009-04-24,GBPCHF,1
2009-04-24,NZDUSD,2
2009-04-24,GBPUSD,1
2009-04-24,USDNOK,2
2009-04-24,GBPNZD,1
2009-04-24,EURAUD,1
2009-05-01,USDJPY,1
2009-05-01,AUDJPY,3
2009-05-01,EURJPY,1
2009-05-01,XAUUSD,10
2009-05-01,CHFJPY,2
2009-05-01,GBPCHF,1
2009-05-01,NZDUSD,1
2009-05-01,CADJPY,1
2009-05-01,USDSEK,3
2009-05-01,USDNOK,1
2009-05-01,EURAUD,1
2009-05-01,GBPAUD,1
2009-05-01,NZDJPY,1
2009-05-08,EURJPY,2
2009-05-08,CADJPY,1
2009-05-08,USDJPY,1
2009-05-08,XAUUSD,10
2009-05-08,NZDJPY,2
2009-05-08,CHFJPY,2
2009-05-08,AUDJPY,2
2009-05-08,USDSEK,2
2009-05-08,USDCHF,1
2009-05-08,USDNOK,1
2009-05-08,EURAUD,1
2009-05-08,GBPAUD,1
2009-05-08,AUDNZD,1
2009-05-15,CHFJPY,3
2009-05-15,XAGUSD,1
2009-05-15,EURJPY,3
2009-05-15,AUDJPY,3
2009-05-15,XAUUSD,9
2009-05-15,USDSEK,2
2009-05-15,USDJPY,1
2009-05-15,USDNOK,1
2009-05-15,GBPCHF,1
2009-05-15,GBPAUD,2
2009-05-15,AUDNZD,1
2009-05-25,CHFJPY,5
2009-05-25,USDCHF,1
2009-05-25,EURJPY,2
2009-05-25,XAUUSD,12
2009-05-25,NZDJPY,1
2009-05-25,USDSEK,1
2009-05-25,CADJPY,1
2009-05-25,GBPCHF,2
2009-05-25,GBPAUD,2
2009-06-01,EURJPY,1
2009-06-01,XAUUSD,14
2009-06-01,USDJPY,1
2009-06-01,AUDJPY,2
2009-06-01,CHFJPY,5
2009-06-01,EURAUD,1
2009-06-01,GBPAUD,1
2009-06-01,GBPCAD,1
2009-06-01,NZDJPY,1
2009-06-08,CADJPY,1
2009-06-08,USDJPY,2
2009-06-08,XAUUSD,8
2009-06-08,GBPJPY,3
2009-06-08,EURJPY,3
2009-06-08,CHFJPY,3
2009-06-08,AUDJPY,1
2009-06-08,USDSEK,1
2009-06-08,USDNOK,1
2009-06-08,EURGBP,1
2009-06-08,GBPAUD,1
2009-06-08,EURAUD,1
2009-06-08,AUDNZD,1
2009-06-15,EURJPY,2
2009-06-15,XAGUSD,2
2009-06-15,CADJPY,3
2009-06-15,XAUUSD,9
2009-06-15,GBPJPY,4
2009-06-15,CHFJPY,2
2009-06-15,USDJPY,1
2009-06-15,USDNOK,1
2009-06-15,EURAUD,1
2009-06-15,GBPAUD,1
2009-06-15,AUDNZD,1
2009-06-23,XAGUSD,1
2009-06-23,CHFJPY,3
2009-06-23,CADJPY,1
2009-06-23,GBPJPY,3
2009-06-23,XAUUSD,12
2009-06-23,NZDJPY,3
2009-06-23,EURUSD,1
2009-06-23,USDNOK,1
2009-06-23,EURGBP,1
2009-06-23,GBPAUD,1
2009-06-30,USDJPY,2
2009-06-30,AUDJPY,3
2009-06-30,XAGUSD,2
2009-06-30,CADJPY,1
2009-06-30,CHFJPY,4
2009-06-30,XAUUSD,10
2009-06-30,NZDJPY,1
2009-06-30,EURJPY,1
2009-06-30,EURGBP,2
2009-06-30,GBPAUD,1
2009-07-07,NZDUSD,1
2009-07-07,GBPJPY,3
2009-07-07,XAUUSD,11
2009-07-07,XAGUSD,1
2009-07-07,CADJPY,1
2009-07-07,CHFJPY,3
2009-07-07,EURJPY,2
2009-07-07,USDNOK,1
2009-07-07,EURGBP,3
2009-07-07,GBPAUD,1
2009-07-14,CHFJPY,3
2009-07-14,GBPJPY,8
2009-07-14,AUDJPY,3
2009-07-14,USDSEK,1
2009-07-14,XAUUSD,9
2009-07-14,USDNOK,1
2009-07-14,EURGBP,2
2009-07-24,GBPJPY,1
2009-07-24,EURJPY,2
2009-07-24,USDJPY,1
2009-07-24,XAUUSD,11
2009-07-24,CADJPY,4
2009-07-24,CHFJPY,3
2009-07-24,USDNOK,1
2009-07-24,EURGBP,3
2009-07-24,AUDJPY,1
2009-07-31,USDJPY,2
2009-07-31,NZDUSD,1
2009-07-31,XAGUSD,2
2009-07-31,CADJPY,4
2009-07-31,AUDUSD,1
2009-07-31,XAUUSD,9
2009-07-31,GBPJPY,1
2009-07-31,CHFJPY,2
2009-07-31,NZDJPY,1
2009-07-31,EURJPY,1
2009-07-31,USDNOK,1
2009-07-31,EURGBP,2
2009-08-07,GBPJPY,2
2009-08-07,NZDUSD,1
2009-08-07,EURNOK,1
2009-08-07,XAGUSD,1
2009-08-07,CADJPY,3
2009-08-07,XAUUSD,10
2009-08-07,EURJPY,3
2009-08-07,USDJPY,1
2009-08-07,CHFJPY,2
2009-08-07,USDSEK,1
2009-08-07,EURGBP,2
2009-08-14,CADJPY,1
2009-08-14,USDJPY,1
2009-08-14,XAGUSD,2
2009-08-14,AUDUSD,1
2009-08-14,GBPJPY,5
2009-08-14,CHFJPY,2
2009-08-14,EURJPY,2
2009-08-14,XAUUSD,8
2009-08-14,USDSEK,2
2009-08-14,EURGBP,2
2009-08-14,EURNOK,1
2009-08-24,USDJPY,2
2009-08-24,EURJPY,3
2009-08-24,CADJPY,4
2009-08-24,XAGUSD,1
2009-08-24,CHFJPY,1
2009-08-24,GBPJPY,2
2009-08-24,XAUUSD,8
2009-08-24,AUDJPY,3
2009-08-24,USDSEK,1
2009-08-24,GBPUSD,1
2009-08-24,EURNOK,1
2009-08-31,CADJPY,4
2009-08-31,USDJPY,2
2009-08-31,CHFJPY,3
2009-08-31,XAGUSD,1
2009-08-31,GBPJPY,3
2009-08-31,XAUUSD,9
2009-08-31,EURJPY,2
2009-08-31,USDNOK,1
2009-08-31,AUDJPY,1
2009-08-31,EURNOK,1
2009-09-07,CADJPY,3
2009-09-07,AUDJPY,4
2009-09-07,XAGUSD,1
2009-09-07,USDJPY,2
2009-09-07,GBPJPY,4
2009-09-07,XAUUSD,9
2009-09-07,EURJPY,1
2009-09-07,USDSEK,1
2009-09-07,USDNOK,1
2009-09-07,GBPAUD,1
2009-09-14,CADJPY,5
2009-09-14,USDJPY,1
2009-09-14,CHFJPY,2
2009-09-14,GBPJPY,3
2009-09-14,AUDJPY,2
2009-09-14,XAUUSD,10
2009-09-14,EURJPY,1
2009-09-14,USDSEK,1
2009-09-14,USDNOK,1
2009-09-14,GBPAUD,1
2009-09-22,GBPJPY,1
2009-09-22,CADJPY,3
2009-09-22,EURJPY,1
2009-09-22,USDJPY,1
2009-09-22,XAGUSD,2
2009-09-22,CHFJPY,2
2009-09-22,XAUUSD,12
2009-09-22,AUDJPY,1
2009-09-22,USDSEK,1
2009-09-22,USDNOK,1
2009-09-22,GBPAUD,2
2009-09-29,CADJPY,5
2009-09-29,AUDJPY,3
2009-09-29,XAUUSD,8
2009-09-29,CHFJPY,2
2009-09-29,GBPJPY,1
2009-09-29,NZDJPY,3
2009-09-29,GBPAUD,2
2009-09-29,EURJPY,1
2009-09-29,EURGBP,1
2009-09-29,USDSEK,1
2009-10-06,CADJPY,5
2009-10-06,EURJPY,3
2009-10-06,USDJPY,2
2009-10-06,XAGUSD,2
2009-10-06,CHFJPY,1
2009-10-06,XAUUSD,11
2009-10-06,GBPJPY,1
2009-10-06,EURNOK,1
2009-10-06,EURGBP,1
2009-10-13,CADJPY,5
2009-10-13,GBPJPY,2
2009-10-13,EURJPY,1
2009-10-13,USDJPY,2
2009-10-13,XAGUSD,2
2009-10-13,CHFJPY,1
2009-10-13,XAUUSD,12
2009-10-13,EURGBP,1
2009-10-13,GBPNZD,1
2009-10-22,AUDJPY,1
2009-10-22,CADJPY,3
2009-10-22,GBPJPY,4
2009-10-22,XAGUSD,1
2009-10-22,USDJPY,2
2009-10-22,EURJPY,2
2009-10-22,NZDJPY,2
2009-10-22,XAUUSD,7
2009-10-22,CHFJPY,2
2009-10-22,USDNOK,1
2009-10-22,EURGBP,1
2009-10-22,EURNOK,1
2009-10-29,EURJPY,1
2009-10-29,CADJPY,5
2009-10-29,XAGUSD,3
2009-10-29,USDJPY,4
2009-10-29,XAUUSD,8
2009-10-29,CHFJPY,2
2009-10-29,NZDJPY,1
2009-10-29,USDSEK,2
2009-10-29,GBPAUD,1
2009-11-05,EURJPY,1
2009-11-05,CADJPY,5
2009-11-05,XAUUSD,11
2009-11-05,XAGUSD,1
2009-11-05,USDJPY,3
2009-11-05,CHFJPY,2
2009-11-05,GBPJPY,1
2009-11-05,USDSEK,2
2009-11-05,EURGBP,1
2009-11-12,XAGUSD,2
2009-11-12,EURJPY,2
2009-11-12,CADJPY,5
2009-11-12,XAUUSD,10
2009-11-12,NZDUSD,1
2009-11-12,CHFJPY,2
2009-11-12,USDJPY,2
2009-11-12,NZDJPY,1
2009-11-12,EURGBP,1
2009-11-12,GBPAUD,1
2009-11-23,XAGUSD,2
2009-11-23,CHFJPY,2
2009-11-23,EURCHF,1
2009-11-23,CADJPY,4
2009-11-23,XAUUSD,10
2009-11-23,USDJPY,3
2009-11-23,NZDJPY,1
2009-11-23,EURJPY,1
2009-11-23,USDSEK,2
2009-11-23,USDNOK,1
2009-11-30,XAGUSD,2
2009-11-30,EURCHF,1
2009-11-30,AUDUSD,1
2009-11-30,XAUUSD,10
2009-11-30,CADJPY,5
2009-11-30,AUDJPY,1
2009-11-30,EURJPY,1
2009-11-30,USDJPY,1
2009-11-30,USDSEK,2
2009-11-30,USDNOK,2
2009-11-30,EURGBP,1
2009-12-07,XAGUSD,2
2009-12-07,AUDJPY,2
2009-12-07,GBPJPY,2
2009-12-07,EURJPY,2
2009-12-07,XAUUSD,10
2009-12-07,CADJPY,2
2009-12-07,CHFJPY,3
2009-12-07,USDJPY,1
2009-12-07,USDNOK,2
2009-12-07,GBPAUD,1
2009-12-14,XAGUSD,2
2009-12-14,CHFJPY,3
2009-12-14,CADJPY,4
2009-12-14,XAUUSD,9
2009-12-14,USDJPY,4
2009-12-14,AUDJPY,1
2009-12-14,GBPJPY,1
2009-12-14,USDNOK,2
2009-12-14,EURGBP,1
2009-12-21,XAGUSD,2
2009-12-21,NZDJPY,2
2009-12-21,EURJPY,1
2009-12-21,XAUUSD,11
2009-12-21,CHFJPY,4
2009-12-21,CADJPY,1
2009-12-21,USDJPY,2
2009-12-21,AUDJPY,1
2009-12-21,USDSEK,2
2009-12-21,GBPAUD,1
2009-12-28,XAGUSD,2
2009-12-28,GBPJPY,1
2009-12-28,EURJPY,1
2009-12-28,AUDJPY,4
2009-12-28,USDJPY,3
2009-12-28,XAUUSD,10
2009-12-28,CADJPY,1
2009-12-28,CHFJPY,1
2009-12-28,USDSEK,3
2009-12-28,GBPAUD,1
2010-01-04,XAGUSD,2
2010-01-04,GBPJPY,2
2010-01-04,AUDJPY,2
2010-01-04,CADJPY,3
2010-01-04,EURJPY,1
2010-01-04,XAUUSD,8
2010-01-04,CHFJPY,2
2010-01-04,USDJPY,2
2010-01-04,USDSEK,3
2010-01-04,USDNOK,2
2010-01-11,EURJPY,2
2010-01-11,XAGUSD,2
2010-01-11,NZDJPY,1
2010-01-11,XAUUSD,8
2010-01-11,EURSEK,1
2010-01-11,CADJPY,1
2010-01-11,CHFJPY,3
2010-01-11,USDJPY,5
2010-01-11,AUDJPY,1
2010-01-11,USDSEK,2
2010-01-11,EURNOK,1
2010-01-20,XAGUSD,4
2010-01-20,CHFJPY,2
2010-01-20,XAUUSD,11
2010-01-20,USDJPY,4
2010-01-20,AUDJPY,1
2010-01-20,CADJPY,1
2010-01-20,GBPJPY,1
2010-01-20,USDCHF,1
2010-01-20,USDSEK,1
2010-01-20,EURAUD,1
2010-01-27,USDJPY,3
2010-01-27,XAGUSD,2
2010-01-27,AUDJPY,1
2010-01-27,GBPJPY,1
2010-01-27,CADJPY,6
2010-01-27,XAUUSD,8
2010-01-27,NZDJPY,1
2010-01-27,CHFJPY,2
2010-01-27,USDCHF,2
2010-01-27,GBPNZD,1
2010-02-03,GBPJPY,2
2010-02-03,CADJPY,4
2010-02-03,EURJPY,3
2010-02-03,XAGUSD,3
2010-02-03,CHFJPY,2
2010-02-03,USDJPY,3
2010-02-03,NZDJPY,1
2010-02-03,XAUUSD,5
2010-02-03,EURGBP,1
2010-02-03,USDCHF,2
2010-02-03,GBPNZD,1
2010-02-10,XAGUSD,5
2010-02-10,USDJPY,5
2010-02-10,XAUUSD,9
2010-02-10,GBPJPY,1
2010-02-10,NZDJPY,2
2010-02-10,CADJPY,1
2010-02-10,EURJPY,1
2010-02-10,USDCHF,1
2010-02-10,USDSEK,1
2010-02-10,USDCAD,1
2010-02-19,GBPJPY,2
2010-02-19,EURJPY,3
2010-02-19,CADJPY,2
2010-02-19,XAGUSD,5
2010-02-19,XAUUSD,10
2010-02-19,EURSEK,1
2010-02-19,USDJPY,2
2010-02-19,USDSEK,1
2010-02-19,GBPNZD,1
2010-02-26,USDJPY,6
2010-02-26,GBPJPY,1
2010-02-26,XAUUSD,11
2010-02-26,GBPCHF,1
2010-02-26,XAGUSD,5
2010-02-26,CADJPY,1
2010-02-26,AUDJPY,1
2010-02-26,USDCAD,1
2010-03-05,EURJPY,2
2010-03-05,CADJPY,2
2010-03-05,EURUSD,1
2010-03-05,CHFJPY,2
2010-03-05,XAGUSD,6
2010-03-05,XAUUSD,9
2010-03-05,USDJPY,3
2010-03-05,GBPJPY,1
2010-03-05,EURGBP,1
2010-03-12,GBPJPY,1
2010-03-12,CADJPY,3
2010-03-12,EURJPY,2
2010-03-12,GBPCHF,2
2010-03-12,XAGUSD,9
2010-03-12,CHFJPY,1
2010-03-12,XAUUSD,5
2010-03-12,USDJPY,3
2010-03-12,USDCAD,1
2010-03-22,EURJPY,2
2010-03-22,EURUSD,1
2010-03-22,AUDJPY,1
2010-03-22,XAGUSD,8
2010-03-22,USDJPY,4
2010-03-22,CHFJPY,3
2010-03-22,XAUUSD,5
2010-03-22,GBPJPY,1
2010-03-22,USDCHF,1
2010-03-22,USDSEK,1
2010-03-29,GBPJPY,2
2010-03-29,CADJPY,4
2010-03-29,EURJPY,3
2010-03-29,AUDJPY,1
2010-03-29,XAGUSD,5
2010-03-29,NZDJPY,1
2010-03-29,XAUUSD,7
2010-03-29,USDJPY,3
2010-03-29,CHFJPY,1
2010-04-05,EURJPY,2
2010-04-05,AUDJPY,1
2010-04-05,EURCHF,3
2010-04-05,NZDJPY,1
2010-04-05,XAGUSD,7
2010-04-05,EURUSD,1
2010-04-05,XAUUSD,6
2010-04-05,CHFJPY,1
2010-04-05,CADJPY,1
2010-04-05,USDJPY,1
2010-04-05,GBPJPY,1
2010-04-05,USDCHF,2
2010-04-12,EURJPY,2
2010-04-12,AUDUSD,1
2010-04-12,USDJPY,5
2010-04-12,CADJPY,3
2010-04-12,XAGUSD,7
2010-04-12,CHFJPY,1
2010-04-12,XAUUSD,5
2010-04-12,AUDJPY,1
2010-04-12,USDCHF,2
2010-04-20,CHFJPY,1
2010-04-20,USDJPY,4
2010-04-20,GBPJPY,2
2010-04-20,CADJPY,4
2010-04-20,XAGUSD,7
2010-04-20,EURJPY,1
2010-04-20,XAUUSD,5
2010-04-20,AUDJPY,1
2010-04-20,GBPAUD,1
2010-04-20,USDCHF,1
2010-04-27,GBPJPY,3
2010-04-27,CADJPY,5
2010-04-27,USDJPY,5
2010-04-27,XAGUSD,8
2010-04-27,XAUUSD,4
2010-04-27,GBPNZD,1
2010-04-27,GBPAUD,1
2010-05-04,XAUUSD,8
2010-05-04,EURJPY,2
2010-05-04,GBPUSD,1
2010-05-04,CADJPY,2
2010-05-04,XAGUSD,7
2010-05-04,EURCHF,2
2010-05-04,USDJPY,2
2010-05-04,GBPJPY,1
2010-05-04,GBPAUD,1
2010-05-04,USDCAD,1
2010-05-11,CADJPY,8
2010-05-11,USDCHF,1
2010-05-11,XAUUSD,7
2010-05-11,XAGUSD,5
2010-05-11,NZDJPY,1
2010-05-11,USDJPY,3
2010-05-11,GBPCHF,1
2010-05-11,EURAUD,1
2010-05-21,XAUUSD,7
2010-05-21,NZDJPY,2
2010-05-21,GBPJPY,2
2010-05-21,EURJPY,2
2010-05-21,XAGUSD,3
2010-05-21,CHFJPY,1
2010-05-21,USDJPY,2
2010-05-21,GBPCHF,1
2010-05-21,EURNOK,2
2010-05-21,GBPAUD,3
2010-05-21,USDCHF,2
2010-05-28,XAUUSD,7
2010-05-28,GBPCAD,1
2010-05-28,GBPJPY,7
2010-05-28,EURJPY,1
2010-05-28,XAGUSD,5
2010-05-28,USDJPY,2
2010-05-28,GBPCHF,1
2010-05-28,GBPNZD,3
2010-06-04,XAUUSD,8
2010-06-04,EURCHF,1
2010-06-04,GBPJPY,6
2010-06-04,USDJPY,2
2010-06-04,XAGUSD,5
2010-06-04,CHFJPY,2
2010-06-04,GBPCHF,1
2010-06-04,USDCHF,2
2010-06-11,XAUUSD,10
2010-06-11,CADJPY,1
2010-06-11,USDJPY,1
2010-06-11,EURUSD,1
2010-06-11,GBPJPY,5
2010-06-11,XAGUSD,5
2010-06-11,CHFJPY,1
2010-06-11,EURGBP,1
2010-06-11,GBPNZD,1
2010-06-11,GBPAUD,1
2010-06-21,GBPJPY,3
2010-06-21,CADJPY,2
2010-06-21,AUDJPY,2
2010-06-21,USDJPY,4
2010-06-21,NZDJPY,4
2010-06-21,XAGUSD,4
2010-06-21,XAUUSD,5
2010-06-21,EURJPY,1
2010-06-21,GBPAUD,1
2010-06-21,GBPNZD,1
2010-06-28,GBPJPY,6
2010-06-28,EURJPY,4
2010-06-28,CADJPY,2
2010-06-28,EURUSD,1
2010-06-28,XAUUSD,4
2010-06-28,XAGUSD,5
2010-06-28,USDJPY,2
2010-06-28,GBPNZD,2
2010-06-28,GBPAUD,1
2010-07-05,EURJPY,5
2010-07-05,CADJPY,1
2010-07-05,AUDJPY,2
2010-07-05,NZDJPY,3
2010-07-05,GBPJPY,1
2010-07-05,XAGUSD,5
2010-07-05,CHFJPY,2
2010-07-05,USDJPY,1
2010-07-05,XAUUSD,7
2010-07-12,AUDJPY,2
2010-07-12,CHFJPY,1
2010-07-12,USDJPY,3
2010-07-12,CADJPY,2
2010-07-12,NZDJPY,4
2010-07-12,XAGUSD,6
2010-07-12,GBPJPY,1
2010-07-12,XAUUSD,7
2010-07-12,EURJPY,1
2010-07-20,USDJPY,2
2010-07-20,XAUUSD,8
2010-07-20,CADJPY,1
2010-07-20,AUDJPY,2
2010-07-20,GBPJPY,1
2010-07-20,GBPUSD,1
2010-07-20,NZDJPY,4
2010-07-20,EURCHF,1
2010-07-20,XAGUSD,5
2010-07-20,CHFJPY,2
2010-07-27,GBPJPY,3
2010-07-27,AUDJPY,2
2010-07-27,USDJPY,4
2010-07-27,CADJPY,1
2010-07-27,CHFJPY,3
2010-07-27,EURUSD,1
2010-07-27,NZDJPY,2
2010-07-27,XAUUSD,7
2010-07-27,XAGUSD,4
2010-08-03,XAUUSD,7
2010-08-03,GBPJPY,3
2010-08-03,AUDJPY,1
2010-08-03,USDJPY,3
2010-08-03,CADJPY,3
2010-08-03,CHFJPY,2
2010-08-03,EURJPY,2
2010-08-03,NZDJPY,2
2010-08-03,XAGUSD,4
2010-08-10,CADJPY,4
2010-08-10,EURJPY,1
2010-08-10,GBPJPY,4
2010-08-10,USDJPY,2
2010-08-10,NZDJPY,2
2010-08-10,CHFJPY,2
2010-08-10,AUDJPY,2
2010-08-10,XAUUSD,6
2010-08-10,XAGUSD,4
2010-08-19,GBPJPY,2
2010-08-19,CADJPY,3
2010-08-19,EURJPY,2
2010-08-19,USDJPY,3
2010-08-19,CHFJPY,2
2010-08-19,EURUSD,1
2010-08-19,AUDJPY,4
2010-08-19,XAUUSD,5
2010-08-19,XAGUSD,4
2010-08-19,EURGBP,1
2010-08-26,CADJPY,3
2010-08-26,XAUUSD,8
2010-08-26,AUDJPY,5
2010-08-26,GBPJPY,3
2010-08-26,XAGUSD,5
2010-08-26,CHFJPY,1
2010-08-26,EURGBP,2
2010-09-02,GBPJPY,3
2010-09-02,CADJPY,2
2010-09-02,XAUUSD,8
2010-09-02,USDJPY,3
2010-09-02,USDCHF,1
2010-09-02,CHFJPY,3
2010-09-02,EURJPY,2
2010-09-02,AUDJPY,1
2010-09-02,XAGUSD,3
2010-09-02,EURGBP,1
2010-09-09,CADJPY,4
2010-09-09,EURJPY,2
2010-09-09,GBPJPY,2
2010-09-09,USDJPY,5
2010-09-09,NZDJPY,1
2010-09-09,CHFJPY,2
2010-09-09,XAGUSD,5
2010-09-09,XAUUSD,5
2010-09-09,EURGBP,1
2010-09-20,GBPJPY,4
2010-09-20,XAUUSD,8
2010-09-20,CADJPY,2
2010-09-20,NZDJPY,1
2010-09-20,CHFJPY,3
2010-09-20,USDJPY,4
2010-09-20,XAGUSD,5
2010-09-27,AUDJPY,1
2010-09-27,XAUUSD,7
2010-09-27,CADJPY,3
2010-09-27,EURJPY,2
2010-09-27,NZDJPY,1
2010-09-27,GBPJPY,3
2010-09-27,USDJPY,2
2010-09-27,XAGUSD,4
2010-09-27,CHFJPY,2
2010-09-27,EURGBP,1
2010-09-27,GBPNZD,1
2010-10-04,XAUUSD,6
2010-10-04,GBPJPY,4
2010-10-04,AUDJPY,1
2010-10-04,EURJPY,2
2010-10-04,CADJPY,2
2010-10-04,USDJPY,3
2010-10-04,CHFJPY,1
2010-10-04,XAGUSD,5
2010-10-04,EURGBP,2
2010-10-04,USDCAD,1
2010-10-11,AUDJPY,3
2010-10-11,XAUUSD,6
2010-10-11,USDJPY,5
2010-10-11,EURJPY,2
2010-10-11,GBPJPY,2
2010-10-11,USDCHF,1
2010-10-11,CHFJPY,2
2010-10-11,XAGUSD,4
2010-10-11,EURGBP,2
2010-10-18,EURJPY,2
2010-10-18,AUDUSD,1
2010-10-18,NZDUSD,1
2010-10-18,CADJPY,1
2010-10-18,USDJPY,5
2010-10-18,CHFJPY,4
2010-10-18,XAGUSD,6
2010-10-18,GBPJPY,1
2010-10-18,XAUUSD,4
2010-10-18,EURGBP,2
2010-10-25,EURJPY,2
2010-10-25,NZDJPY,2
2010-10-25,USDJPY,3
2010-10-25,GBPJPY,4
2010-10-25,CHFJPY,3
2010-10-25,XAUUSD,8
2010-10-25,XAGUSD,5
2010-11-01,USDJPY,3
2010-11-01,NZDJPY,1
2010-11-01,EURJPY,2
2010-11-01,CADJPY,1
2010-11-01,GBPJPY,4
2010-11-01,XAGUSD,6
2010-11-01,CHFJPY,2
2010-11-01,XAUUSD,6
2010-11-01,EURGBP,2
